IdUhrh;Annee;Mois;Jour;Heure;Apport (mm);Evp (mm);Wetsep (m3);Wetvol (m3);Wetflwi (m3);Wetflwo (m3);Wetprod (mm)
26;2020;3;31;0;4.79;0.80;859.85095;4724.93994;1308.60083;0.00000;2.08
2;2020;4;1;0;0.00;0.80;537.59998;13440.00098;630.38318;71.18848;0.76
4;2020;4;1;0;0.00;0.80;113.68964;486.13101;46.02164;0.00000;0.44
11;2020;4;1;0;0.00;0.80;348.02838;1008.26965;142.38686;0.00000;0.96
13;2020;4;1;0;0.00;0.80;78.21622;669.00598;19.15218;0.00000;0.08
17;2020;4;1;0;0.00;0.80;86.40000;2160.00000;120.91174;31.04102;0.20
19;2020;4;1;0;0.00;0.80;1.79393;6.04520;0.41109;0.00000;0.01
26;2020;4;1;0;0.00;0.80;914.88123;3953.18677;179.87843;0.00000;2.21
2;2020;4;2;0;0.01;1.00;537.59998;12783.58691;531.87177;623.95410;1.46
4;2020;4;2;0;0.01;1.00;108.23391;416.02060;43.47882;0.00000;0.42
11;2020;4;2;0;0.02;1.00;324.51465;805.26190;137.16956;0.00000;0.90
13;2020;4;2;0;0.00;1.00;75.78614;608.90887;19.48353;0.00000;0.08
17;2020;4;2;0;0.00;1.00;86.40000;2160.00000;113.02358;22.30103;0.18
19;2020;4;2;0;0.00;1.00;1.66172;4.71872;0.41862;0.00000;0.01
26;2020;4;2;0;0.09;1.00;858.76001;3242.20728;184.62460;0.00000;2.08
2;2020;4;3;0;0.57;0.76;528.12860;13440.00098;2451.25952;1271.98340;2.26
4;2020;4;3;0;0.93;0.76;102.41251;464.96759;147.32439;0.00000;0.40
11;2020;4;3;0;2.42;0.76;299.62238;822.64392;267.88132;0.00000;0.83
13;2020;4;3;0;0.11;0.76;73.29578;636.79254;103.27454;0.00000;0.08
17;2020;4;3;0;0.11;0.76;86.40000;2160.00000;381.89267;292.99707;0.63
19;2020;4;3;0;0.03;0.76;1.52183;4.19309;1.04999;0.00000;0.01
26;2020;4;3;0;3.91;0.76;800.39746;3230.16650;557.70074;0.00000;1.94
2;2020;4;4;0;0.01;1.89;537.59998;12789.69434;562.20251;624.63269;1.46
4;2020;4;4;0;0.02;1.89;106.53722;396.56937;48.03879;0.00000;0.41
11;2020;4;4;0;0.05;1.89;301.90240;644.87695;151.45999;0.00000;0.83
13;2020;4;4;0;0.00;1.89;74.47008;576.00562;20.70489;0.00000;0.08
17;2020;4;4;0;0.00;1.89;86.40000;2160.00000;110.97801;16.42896;0.17
19;2020;4;4;0;0.00;1.89;1.45935;3.05383;0.45785;0.00000;0.01
26;2020;4;4;0;0.04;1.89;799.34094;2553.58545;195.30765;0.00000;1.93
2;2020;4;5;0;0.01;0.89;528.21814;12141.12598;455.51199;552.56952;1.36
4;2020;4;5;0;0.01;0.89;100.68643;333.99973;42.53199;0.00000;0.39
11;2020;4;5;0;0.02;0.89;276.90622;497.75522;141.59088;0.00000;0.76
13;2020;4;5;0;0.00;0.89;71.86458;520.45837;19.51093;0.00000;0.08
17;2020;4;5;0;0.00;0.89;86.40000;2160.00000;100.32523;10.08887;0.16
19;2020;4;5;0;0.00;0.89;1.30402;2.14493;0.45320;0.00000;0.01
26;2020;4;5;0;0.09;0.89;735.35614;1985.30835;194.48978;0.00000;1.78
2;2020;4;6;0;0.02;2.05;518.54968;11507.88770;419.97202;482.20978;1.26
4;2020;4;6;0;0.03;2.05;94.73251;270.46158;40.69641;0.00000;0.37
11;2020;4;6;0;0.07;2.05;252.58719;352.48434;131.73503;0.00000;0.70
13;2020;4;6;0;0.00;2.05;69.32362;463.24771;19.20188;0.00000;0.07
17;2020;4;6;0;0.00;2.05;86.40000;2056.97900;92.76688;100.55322;0.31
19;2020;4;6;0;0.00;2.05;1.15032;1.30879;0.43205;0.00000;0.01
26;2020;4;6;0;0.13;2.05;672.49707;1437.27917;186.04478;0.00000;1.63
2;2020;4;7;0;0.00;2.10;508.78268;10869.87305;335.54486;411.31924;1.15
4;2020;4;7;0;0.00;2.10;87.89586;207.45425;34.12386;0.00000;0.34
11;2020;4;7;0;0.00;2.10;223.46437;224.07059;118.53027;0.00000;0.62
13;2020;4;7;0;0.00;2.10;66.51643;404.77811;15.03579;0.00000;0.07
17;2020;4;7;0;0.00;2.10;84.91408;1948.04333;73.34956;88.44926;0.29
19;2020;4;7;0;0.00;2.10;0.96529;0.64029;0.39823;0.00000;0.01
26;2020;4;7;0;0.00;2.10;599.64105;942.74042;168.10732;0.00000;1.45
2;2020;4;8;0;0.00;1.23;498.58481;10283.24316;288.69397;346.13809;1.06
4;2020;4;8;0;0.00;1.23;79.99828;153.77953;31.23366;0.00000;0.31
11;2020;4;8;0;0.00;1.23;190.26730;130.89075;108.76561;0.00000;0.53
13;2020;4;8;0;0.00;1.23;63.40570;351.49088;14.01016;0.00000;0.07
17;2020;4;8;0;0.00;1.23;83.28966;1848.00696;65.69946;77.33411;0.27
19;2020;4;8;0;0.00;1.23;0.74893;0.22491;0.37952;0.00000;0.01
26;2020;4;8;0;0.00;1.23;516.27026;556.37744;161.59471;0.00000;1.25
2;2020;4;9;0;0.13;0.32;488.86172;10157.96484;698.23907;332.21835;1.03
4;2020;4;9;0;0.21;0.32;71.93244;135.27705;53.33358;0.00000;0.28
11;2020;4;9;0;0.54;0.32;157.21170;99.97865;121.71172;0.00000;0.43
13;2020;4;9;0;0.03;0.32;60.30690;328.13480;37.75857;0.00000;0.06
17;2020;4;9;0;0.03;0.32;81.74549;1831.78259;142.13161;75.53139;0.26
19;2020;4;9;0;0.01;0.32;0.51660;0.20754;0.50705;0.00000;0.00
26;2020;4;9;0;1.19;0.32;428.13293;387.05017;223.27423;0.00000;1.04
2;2020;4;10;0;0.18;0.77;486.73920;10158.96680;831.67072;332.32959;1.03
4;2020;4;10;0;0.28;0.77;68.73240;128.16463;62.66632;0.00000;0.27
11;2020;4;10;0;0.73;0.77;142.87347;102.36629;142.07596;0.00000;0.39
13;2020;4;10;0;0.04;0.77;58.85273;312.34897;45.14043;0.00000;0.06
17;2020;4;10;0;0.04;0.77;81.49001;1835.12415;163.59126;75.90269;0.26
19;2020;4;10;0;0.01;0.77;0.50206;0.23025;0.54361;0.00000;0.00
26;2020;4;10;0;1.49;0.77;376.38556;291.16266;248.10231;0.00000;0.91
2;2020;4;11;0;0.02;0.94;486.75632;9686.74023;316.35052;279.86005;0.96
4;2020;4;11;0;0.04;0.94;67.42719;91.73414;33.96075;0.00000;0.26
11;2020;4;11;0;0.09;0.94;144.07547;65.10555;112.45158;0.00000;0.40
13;2020;4;11;0;0.00;0.94;57.83166;269.03336;17.21263;0.00000;0.06
17;2020;4;11;0;0.00;0.94;81.54275;1752.42786;69.36512;66.71421;0.25
19;2020;4;11;0;0.00;0.94;0.52091;0.10662;0.42170;0.00000;0.00
26;2020;4;11;0;0.13;0.94;340.20932;128.17892;189.46263;0.00000;0.82
2;2020;4;12;0;0.00;2.31;478.60083;9163.85059;232.66136;221.76114;0.88
4;2020;4;12;0;0.00;2.31;59.87958;53.79932;28.84973;0.00000;0.23
11;2020;4;12;0;0.00;2.31;122.69379;31.70560;103.44218;0.00000;0.34
13;2020;4;12;0;0.00;2.31;54.84674;220.94089;13.07887;0.00000;0.06
17;2020;4;12;0;0.00;2.31;80.21891;1662.81201;56.61032;56.75690;0.23
19;2020;4;12;0;0.00;2.31;0.39635;0.04889;0.38433;0.00000;0.00
26;2020;4;12;0;0.00;2.31;254.24947;17.03024;172.41934;0.00000;0.62
2;2020;4;13;0;0.76;1.94;469.26538;11065.11816;2819.20532;433.01309;1.13
4;2020;4;13;0;1.22;1.94;49.54624;188.38925;183.89575;0.00000;0.19
11;2020;4;13;0;3.20;1.94;95.03809;172.46985;219.70419;0.00000;0.26
13;2020;4;13;0;0.16;1.94;51.14337;313.57318;148.05914;0.00000;0.05
17;2020;4;13;0;0.16;1.94;78.73798;1961.41602;473.85016;89.93510;0.28
19;2020;4;13;0;0.04;1.94;0.30053;0.74773;1.02741;0.00000;0.00
26;2020;4;13;0;5.98;1.94;124.18981;505.11731;562.47223;0.00000;0.30
2;2020;4;14;0;0.48;0.74;501.74567;12012.30664;1985.46729;538.25623;1.30
4;2020;4;14;0;0.77;0.74;77.30703;242.70558;129.49185;0.00000;0.30
11;2020;4;14;0;2.02;0.74;173.38559;238.29456;216.38936;0.00000;0.48
13;2020;4;14;0;0.10;0.74;57.91202;357.58011;103.56342;0.00000;0.06
17;2020;4;14;0;0.10;0.74;83.49217;2160.00000;346.77466;62.34521;0.24
19;2020;4;14;0;0.03;0.74;0.79132;0.85579;0.92668;0.00000;0.01
26;2020;4;14;0;3.82;0.74;413.69241;771.22968;563.24182;0.00000;1.00
2;2020;4;15;0;0.01;0.63;516.58984;11417.08594;409.52393;472.12070;1.24
4;2020;4;15;0;0.01;0.63;84.58147;198.25768;42.73492;0.00000;0.33
11;2020;4;15;0;0.02;0.63;194.46997;188.11848;150.03969;0.00000;0.54
13;2020;4;15;0;0.00;0.63;60.67571;315.98013;20.98138;0.00000;0.06
17;2020;4;15;0;0.00;0.63;86.40000;2160.00000;91.97651;2.86328;0.15
19;2020;4;15;0;0.00;0.63;0.83017;0.54379;0.54429;0.00000;0.01
26;2020;4;15;0;0.04;0.63;480.75061;512.11493;235.02124;0.00000;1.16
2;2020;4;16;0;0.03;0.88;507.35394;10911.68750;438.88995;415.96524;1.16
4;2020;4;16;0;0.05;0.88;78.72095;160.96298;44.55519;0.00000;0.31
11;2020;4;16;0;0.14;0.88;178.81429;146.91406;143.41695;0.00000;0.49
13;2020;4;16;0;0.01;0.88;58.06943;281.51361;26.12708;0.00000;0.06
17;2020;4;16;0;0.01;0.88;86.40000;2160.00000;107.09334;16.94800;0.17
19;2020;4;16;0;0.00;0.88;0.70673;0.39372;0.58776;0.00000;0.01
26;2020;4;16;0;0.40;0.88;415.71780;352.46289;260.75555;0.00000;1.01
2;2020;4;17;0;0.04;0.82;499.26480;10448.88281;419.78043;364.54248;1.08
4;2020;4;17;0;0.06;0.82;73.10771;128.94812;43.69378;0.00000;0.28
11;2020;4;17;0;0.16;0.82;163.79048;118.66885;139.98671;0.00000;0.45
13;2020;4;17;0;0.01;0.82;55.73674;246.45146;22.91868;0.00000;0.06
17;2020;4;17;0;0.01;0.82;86.40000;2057.00391;87.44373;100.55598;0.31
19;2020;4;17;0;0.00;0.82;0.63019;0.27121;0.53332;0.00000;0.01
26;2020;4;17;0;0.22;0.82;364.08401;223.83130;243.64783;0.00000;0.88
2;2020;4;18;0;0.00;1.66;491.64264;9898.58691;285.45074;303.39853;1.00
4;2020;4;18;0;0.00;1.66;67.57323;89.28413;33.50397;0.00000;0.26
11;2020;4;18;0;0.00;1.66;151.83524;76.89476;122.63237;0.00000;0.42
13;2020;4;18;0;0.00;1.66;53.16613;205.07994;16.19651;0.00000;0.06
17;2020;4;18;0;0.00;1.66;84.91444;1944.55042;67.55265;88.06116;0.29
19;2020;4;18;0;0.00;1.66;0.55209;0.14965;0.47624;0.00000;0.00
26;2020;4;18;0;0.00;1.66;309.88617;105.42877;217.14073;0.00000;0.75
2;2020;4;19;0;0.03;1.34;482.29047;9463.15234;332.99030;255.01689;0.92
4;2020;4;19;0;0.04;1.34;59.30692;62.00721;35.77724;0.00000;0.23
11;2020;4;19;0;0.12;1.34;130.16078;55.73026;116.43186;0.00000;0.36
13;2020;4;19;0;0.01;1.34;49.80864;173.39502;21.42683;0.00000;0.05
17;2020;4;19;0;0.01;1.34;83.23662;1857.79102;80.41132;78.42123;0.27
19;2020;4;19;0;0.00;1.34;0.44703;0.15111;0.47833;0.00000;0.00
26;2020;4;19;0;0.31;1.34;237.21234;83.67862;225.25748;0.00000;0.57
2;2020;4;20;0;0.14;1.07;474.64978;9409.26758;689.61841;249.02969;0.91
4;2020;4;20;0;0.22;1.07;52.10755;65.45551;57.37672;0.00000;0.20
11;2020;4;20;0;0.59;1.07;116.10526;63.93391;124.85149;0.00000;0.32
13;2020;4;20;0;0.03;1.07;46.92792;167.83301;43.75248;0.00000;0.05
17;2020;4;20;0;0.04;1.07;81.89886;1844.72266;149.94270;76.96919;0.26
19;2020;4;20;0;0.01;1.07;0.44858;0.23802;0.55919;0.00000;0.00
26;2020;4;20;0;1.36;1.07;218.53296;159.34256;281.11584;0.00000;0.53
2;2020;4;21;0;0.16;1.43;473.68860;9412.80566;753.94067;249.42285;0.91
4;2020;4;21;0;0.26;1.43;53.11829;71.30826;61.60571;0.00000;0.21
11;2020;4;21;0;0.68;1.43;121.90541;68.31537;128.05429;0.00000;0.34
13;2020;4;21;0;0.04;1.43;46.38794;165.05406;46.77466;0.00000;0.05
17;2020;4;21;0;0.04;1.43;81.69389;1838.47241;157.27650;76.27470;0.26
19;2020;4;21;0;0.01;1.43;0.52709;0.28725;0.61344;0.00000;0.00
26;2020;4;21;0;1.45;1.43;274.66986;183.00107;284.72388;0.00000;0.66
2;2020;4;22;0;0.04;0.61;473.75183;9067.43750;352.17209;211.04863;0.86
4;2020;4;22;0;0.06;0.61;54.75794;52.26593;37.07858;0.00000;0.21
11;2020;4;22;0;0.17;0.61;124.80783;51.31844;109.83324;0.00000;0.34
13;2020;4;22;0;0.01;0.61;46.11381;140.17191;22.59347;0.00000;0.05
17;2020;4;22;0;0.01;0.61;81.59552;1767.18933;81.07352;68.35437;0.25
19;2020;4;22;0;0.00;0.61;0.56346;0.17080;0.46395;0.00000;0.00
26;2020;4;22;0;0.34;0.61;288.50482;116.06757;222.11028;0.00000;0.70
2;2020;4;23;0;0.02;1.31;467.50684;8681.46973;279.35425;168.16328;0.80
4;2020;4;23;0;0.03;1.31;49.04026;32.50455;32.34083;0.00000;0.19
11;2020;4;23;0;0.09;1.31;112.75541;34.81612;102.77077;0.00000;0.31
13;2020;4;23;0;0.01;1.31;43.51507;113.50573;19.66759;0.00000;0.05
17;2020;4;23;0;0.01;1.31;80.45812;1693.30298;71.92051;60.14478;0.23
19;2020;4;23;0;0.00;1.31;0.46851;0.12226;0.45048;0.00000;0.00
26;2020;4;23;0;0.27;1.31;245.44733;70.30232;210.09604;0.00000;0.59
2;2020;4;24;0;0.00;1.63;460.34338;8257.04980;194.37996;121.00557;0.73
4;2020;4;24;0;0.00;1.63;41.43138;14.51007;26.80747;0.00000;0.16
11;2020;4;24;0;0.00;1.63;98.24844;25.41045;96.83558;0.00000;0.27
13;2020;4;24;0;0.00;1.63;40.37459;83.40726;13.56071;0.00000;0.04
17;2020;4;24;0;0.00;1.63;79.24751;1608.07593;51.14252;50.67510;0.22
19;2020;4;24;0;0.00;1.63;0.41607;0.06664;0.39431;0.00000;0.00
26;2020;4;24;0;0.00;1.63;205.43030;34.41412;186.25447;0.00000;0.50
2;2020;4;25;0;0.00;2.84;452.22501;7838.01660;171.86247;74.44629;0.66
4;2020;4;25;0;0.00;2.84;31.11637;3.57679;24.60216;0.00000;0.12
11;2020;4;25;0;0.00;2.84;87.85687;11.04857;85.97223;0.00000;0.24
13;2020;4;25;0;0.00;2.84;36.19151;54.68643;12.61052;0.00000;0.04
17;2020;4;25;0;0.00;2.84;77.80797;1523.21350;45.24168;41.24595;0.20
19;2020;4;25;0;0.00;2.84;0.33545;0.04658;0.36302;0.00000;0.00
26;2020;4;25;0;0.00;2.84;159.41824;22.60382;170.24817;0.00000;0.39
2;2020;4;26;0;0.00;1.94;443.94119;7469.96240;152.48524;33.55137;0.60
4;2020;4;26;0;0.00;1.94;18.92772;5.25377;22.44003;0.00000;0.07
11;2020;4;26;0;0.00;1.94;65.36980;15.65504;76.31486;0.00000;0.18
13;2020;4;26;0;0.00;1.94;31.15516;32.18816;11.67785;0.00000;0.03
17;2020;4;26;0;0.00;1.94;76.32483;1446.67542;39.92928;32.74171;0.18
19;2020;4;26;0;0.00;1.94;0.29539;0.04899;0.32645;0.00000;0.00
26;2020;4;26;0;0.00;1.94;137.32027;27.70926;155.74095;0.00000;0.33
2;2020;4;27;0;0.00;1.06;436.42609;7149.00977;138.63211;0.00000;0.55
4;2020;4;27;0;0.00;1.06;21.69562;2.54834;20.14145;0.00000;0.08
11;2020;4;27;0;0.00;1.06;73.97803;5.78231;68.03088;0.00000;0.20
13;2020;4;27;0;0.00;1.06;25.81186;16.00578;10.99917;0.00000;0.03
17;2020;4;27;0;0.00;1.06;74.94073;1378.67639;36.10472;25.18627;0.17
19;2020;4;27;0;0.00;1.06;0.30074;0.03047;0.29818;0.00000;0.00
26;2020;4;27;0;0.00;1.06;147.61490;14.79101;142.52969;0.00000;0.36
2;2020;4;28;0;0.00;2.08;429.67523;6801.43848;126.77824;0.00000;0.54
4;2020;4;28;0;0.00;2.08;16.78157;2.51833;18.49639;0.00000;0.07
11;2020;4;28;0;0.00;2.08;51.94637;10.85004;62.41510;0.00000;0.14
13;2020;4;28;0;0.00;2.08;20.14240;4.14010;10.37097;0.00000;0.02
17;2020;4;28;0;0.00;2.08;73.67085;1312.29675;32.76186;17.81075;0.15
19;2020;4;28;0;0.00;2.08;0.25408;0.02493;0.27496;0.00000;0.00
26;2020;4;28;0;0.00;2.08;118.12803;16.85295;132.47205;0.00000;0.29
2;2020;4;29;0;0.00;3.43;422.14026;6420.68799;113.80120;0.00000;0.53
4;2020;4;29;0;0.00;3.43;15.87563;0.00000;16.22383;0.00000;0.06
11;2020;4;29;0;0.00;3.43;52.18583;0.00000;52.47699;0.00000;0.14
13;2020;4;29;0;0.00;3.43;11.64231;0.00000;9.64014;0.00000;0.01
17;2020;4;29;0;0.00;3.43;72.39164;1246.05652;29.01966;10.45072;0.14
19;2020;4;29;0;0.00;3.43;0.22471;0.00000;0.24036;0.00000;0.00
26;2020;4;29;0;0.00;3.43;111.58676;0.00000;115.95759;0.00000;0.27
2;2020;4;30;0;0.10;0.83;413.59515;6406.00244;412.80618;0.00000;0.52
4;2020;4;30;0;0.15;0.83;0.00000;37.37440;37.37440;0.00000;0.00
11;2020;4;30;0;0.40;0.83;0.00000;62.75985;62.75985;0.00000;0.00
13;2020;4;30;0;0.02;0.83;0.00000;31.53189;31.53189;0.00000;0.00
17;2020;4;30;0;0.02;0.83;71.07279;1246.40784;84.73780;10.48976;0.14
19;2020;4;30;0;0.01;0.83;0.00000;0.30685;0.30685;0.00000;0.00
26;2020;4;30;0;0.84;0.83;0.00000;159.06519;159.06519;0.00000;0.00
2;2020;5;1;0;0.22;1.49;413.25909;6807.53125;837.95636;0.00000;0.52
4;2020;5;1;0;0.33;1.49;43.53633;48.30700;56.51221;0.00000;0.17
11;2020;5;1;0;0.87;1.49;121.10599;12.56785;71.15739;0.00000;0.33
13;2020;5;1;0;0.07;1.49;25.62380;79.55498;75.40776;0.00000;0.03
17;2020;5;1;0;0.09;1.49;71.07990;1398.77698;255.65201;27.41967;0.16
19;2020;5;1;0;0.02;1.49;0.57683;0.18629;0.49815;0.00000;0.00
26;2020;5;1;0;3.25;1.49;274.50006;211.50528;273.03821;0.00000;0.66
2;2020;5;2;0;0.00;3.65;422.27441;6425.89307;117.67003;0.00000;0.53
4;2020;5;2;0;0.00;3.65;47.68803;6.27421;14.35474;0.00000;0.18
11;2020;5;2;0;0.00;3.65;47.75133;0.00000;47.66666;0.00000;0.13
13;2020;5;2;0;0.00;3.65;35.58907;47.10423;9.63068;0.00000;0.04
17;2020;5;2;0;0.00;3.65;74.05036;1326.21509;34.35437;19.35723;0.16
19;2020;5;2;0;0.00;3.65;0.34627;0.00000;0.24813;0.00000;0.00
26;2020;5;2;0;0.00;3.65;272.58777;0.00000;116.48831;0.00000;0.66
2;2020;5;3;0;0.01;4.00;413.71417;6067.84961;137.93797;0.00000;0.52
4;2020;5;3;0;0.02;4.00;17.24921;0.00000;15.55838;0.00000;0.07
11;2020;5;3;0;0.05;4.00;0.00000;42.73722;42.73722;0.00000;0.00
13;2020;5;3;0;0.00;4.00;29.54747;23.79419;12.13319;0.00000;0.03
17;2020;5;3;0;0.00;4.00;72.66327;1267.90002;41.71938;12.87778;0.14
19;2020;5;3;0;0.00;4.00;0.00000;0.24458;0.24458;0.00000;0.00
26;2020;5;3;0;0.18;4.00;0.00000;120.77625;120.77625;0.00000;0.00
2;2020;5;4;0;0.01;1.04;405.37955;5752.19727;110.61757;0.00000;0.51
4;2020;5;4;0;0.01;1.04;0.00000;13.79403;13.79403;0.00000;0.00
11;2020;5;4;0;0.02;1.04;70.44370;0.00000;32.99416;0.00000;0.19
13;2020;5;4;0;0.00;1.04;23.18659;8.45829;9.05416;0.00000;0.02
17;2020;5;4;0;0.00;1.04;71.51259;1215.51465;29.89598;7.05719;0.13
19;2020;5;4;0;0.00;1.04;0.39735;0.00000;0.18043;0.00000;0.00
26;2020;5;4;0;0.04;1.04;198.19255;0.00000;89.44965;0.00000;0.48
2;2020;5;5;0;0.00;1.97;397.76440;5404.51074;89.17574;0.00000;0.50
4;2020;5;5;0;0.00;1.97;21.47708;0.00000;10.68714;0.00000;0.08
11;2020;5;5;0;0.00;1.97;0.00000;32.75611;32.75611;0.00000;0.00
13;2020;5;5;0;0.00;1.97;14.71865;0.00000;7.83909;0.00000;0.02
17;2020;5;5;0;0.00;1.97;70.44944;1161.89758;24.85698;1.09973;0.12
19;2020;5;5;0;0.00;1.97;0.00000;0.18481;0.18481;0.00000;0.00
26;2020;5;5;0;0.00;1.97;0.00000;92.14075;92.14075;0.00000;0.00
2;2020;5;6;0;0.00;2.15;389.05768;5056.37305;82.75992;0.00000;0.49
4;2020;5;6;0;0.00;2.15;0.00000;10.55118;10.55118;0.00000;0.00
11;2020;5;6;0;0.00;2.15;48.98637;0.00000;26.56976;0.00000;0.14
13;2020;5;6;0;0.00;2.15;0.00000;7.68531;7.68531;0.00000;0.00
17;2020;5;6;0;0.00;2.15;69.33024;1107.72998;22.61855;0.00000;0.12
19;2020;5;6;0;0.00;2.15;0.28133;0.00000;0.14834;0.00000;0.00
26;2020;5;6;0;0.00;2.15;142.11845;0.00000;74.29665;0.00000;0.34
2;2020;5;7;0;0.00;3.01;379.96973;4696.55957;77.28397;0.00000;0.48
4;2020;5;7;0;0.00;3.01;15.15627;0.00000;8.78309;0.00000;0.06
11;2020;5;7;0;0.00;3.01;0.00000;25.34908;25.34908;0.00000;0.00
13;2020;5;7;0;0.00;3.01;11.90884;0.00000;6.55757;0.00000;0.01
17;2020;5;7;0;0.00;3.01;68.16518;1049.71631;20.40005;0.00000;0.11
19;2020;5;7;0;0.00;3.01;0.00000;0.14368;0.14368;0.00000;0.00
26;2020;5;7;0;0.00;3.01;0.00000;71.71793;71.71793;0.00000;0.00
2;2020;5;8;0;0.14;0.93;370.14215;4844.99805;531.55182;0.00000;0.46
4;2020;5;8;0;0.22;0.93;0.00000;40.91476;40.91476;0.00000;0.00
11;2020;5;8;0;0.59;0.93;63.91671;0.00000;38.36943;0.00000;0.18
13;2020;5;8;0;0.03;0.93;0.00000;36.27651;36.27651;0.00000;0.00
17;2020;5;8;0;0.03;0.93;66.87589;1072.69165;92.81513;0.00000;0.11
19;2020;5;8;0;0.01;0.93;0.33785;0.00000;0.21446;0.00000;0.00
26;2020;5;8;0;1.05;0.93;196.92409;0.00000;116.68594;0.00000;0.48
2;2020;5;9;0;0.01;0.84;374.25336;4546.33545;91.22569;0.00000;0.47
4;2020;5;9;0;0.01;0.84;44.95776;3.43956;9.34806;0.00000;0.17
11;2020;5;9;0;0.02;0.84;0.00000;24.75740;24.75740;0.00000;0.00
13;2020;5;9;0;0.00;0.84;26.93105;15.45977;7.24935;0.00000;0.03
17;2020;5;9;0;0.00;0.84;67.39185;1025.45935;22.99979;0.00000;0.11
19;2020;5;9;0;0.00;0.84;0.00000;0.14049;0.14049;0.00000;0.00
26;2020;5;9;0;0.04;0.84;0.00000;70.82890;70.82890;0.00000;0.00
2;2020;5;10;0;0.01;1.50;365.89532;4240.69043;87.47109;0.00000;0.46
4;2020;5;10;0;0.01;1.50;11.63469;0.00000;9.57858;0.00000;0.05
11;2020;5;10;0;0.02;1.50;39.80124;0.00000;21.38999;0.00000;0.11
13;2020;5;10;0;0.00;1.50;19.89575;1.19181;7.11530;0.00000;0.02
17;2020;5;10;0;0.00;1.50;66.32316;976.03546;21.85780;0.00000;0.11
19;2020;5;10;0;0.00;1.50;0.22746;0.00000;0.11968;0.00000;0.00
26;2020;5;10;0;0.04;1.50;116.88708;0.00000;60.72366;0.00000;0.28
2;2020;5;11;0;0.00;1.39;356.96661;3927.99634;69.10979;0.00000;0.45
4;2020;5;11;0;0.00;1.39;0.00000;8.24596;8.24596;0.00000;0.00
11;2020;5;11;0;0.00;1.39;0.00000;20.99345;20.99345;0.00000;0.00
13;2020;5;11;0;0.00;1.39;6.53882;0.00000;5.90439;0.00000;0.01
17;2020;5;11;0;0.00;1.39;65.17033;923.98773;17.65712;0.00000;0.11
19;2020;5;11;0;0.00;1.39;0.00000;0.11749;0.11749;0.00000;0.00
26;2020;5;11;0;0.00;1.39;0.00000;59.04519;59.04519;0.00000;0.00
2;2020;5;12;0;0.01;1.70;347.39136;3646.60547;95.25076;0.00000;0.44
4;2020;5;12;0;0.02;1.70;15.64988;0.00000;9.53250;0.00000;0.06
11;2020;5;12;0;0.05;1.70;33.21933;0.00000;18.89132;0.00000;0.09
13;2020;5;12;0;0.00;1.70;0.00000;7.35381;7.35381;0.00000;0.00
17;2020;5;12;0;0.00;1.70;63.91483;874.12836;19.48836;0.00000;0.11
19;2020;5;12;0;0.00;1.70;0.18486;0.00000;0.10227;0.00000;0.00
26;2020;5;12;0;0.04;1.70;95.43531;0.00000;52.11536;0.00000;0.23
2;2020;5;13;0;0.00;2.68;338.34476;3325.81934;62.83509;0.00000;0.42
4;2020;5;13;0;0.00;2.68;0.00000;7.13171;7.13171;0.00000;0.00
11;2020;5;13;0;0.00;2.68;0.00000;18.09568;18.09568;0.00000;0.00
13;2020;5;13;0;0.00;2.68;10.29199;0.00000;4.98333;0.00000;0.01
17;2020;5;13;0;0.00;2.68;62.66858;818.30914;15.23553;0.00000;0.10
19;2020;5;13;0;0.00;2.68;0.00000;0.09655;0.09655;0.00000;0.00
26;2020;5;13;0;0.00;2.68;0.00000;48.65095;48.65095;0.00000;0.00
2;2020;5;14;0;0.00;3.62;327.46417;3000.03271;60.89301;0.00000;0.41
4;2020;5;14;0;0.00;3.62;8.77369;0.00000;6.01477;0.00000;0.03
11;2020;5;14;0;0.00;3.62;18.62914;0.00000;14.61697;0.00000;0.05
13;2020;5;14;0;0.00;3.62;0.00000;4.79575;4.79575;0.00000;0.00
17;2020;5;14;0;0.00;3.62;61.21768;759.76843;13.74709;0.00000;0.10
19;2020;5;14;0;0.00;3.62;0.10361;0.00000;0.07626;0.00000;0.00
26;2020;5;14;0;0.00;3.62;54.64072;0.00000;38.58722;0.00000;0.13
2;2020;5;15;0;0.16;0.93;315.69696;3270.75293;596.88458;0.00000;0.40
4;2020;5;15;0;0.25;0.93;0.00000;41.64042;41.64042;0.00000;0.00
11;2020;5;15;0;0.66;0.93;0.00000;34.66192;34.66192;0.00000;0.00
13;2020;5;15;0;0.04;0.93;13.13128;33.68959;42.59374;0.00000;0.01
17;2020;5;15;0;0.04;0.93;59.62573;821.88519;124.30367;0.00000;0.10
19;2020;5;15;0;0.01;0.93;0.00000;0.22994;0.22994;0.00000;0.00
26;2020;5;15;0;1.58;0.93;0.00000;129.98639;129.98639;0.00000;0.00
2;2020;5;16;0;1.23;1.81;325.52911;7317.46094;4384.92871;16.60679;0.43
4;2020;5;16;0;1.97;1.81;45.23920;255.23271;255.49052;0.00000;0.18
11;2020;5;16;0;5.15;1.81;98.09376;135.97986;166.18100;0.00000;0.27
13;2020;5;16;0;0.25;1.81;26.23299;245.90022;240.26244;0.00000;0.03
17;2020;5;16;0;0.25;1.81;61.31251;1403.42041;675.02484;27.93561;0.15
