IdUhrh;Annee;Mois;Jour;Heure;Apport (mm);Evp (mm);Wetsep (m3);Wetvol (m3);Wetflwi (m3);Wetflwo (m3);Wetprod (mm)
19;2020;3;31;0;10.90;0.80;1.94618;11.60908;2.43065;0.00000;0.02
26;2020;3;31;0;10.90;0.80;962.33209;6542.25049;1220.70508;0.00000;2.33
2;2020;4;1;0;0.00;0.80;537.59998;13440.00098;630.38318;71.18848;0.76
4;2020;4;1;0;0.00;0.80;146.17349;1021.87524;40.49111;0.00000;0.57
11;2020;4;1;0;0.00;0.80;410.19348;1655.00854;130.82495;0.00000;1.13
13;2020;4;1;0;0.00;0.80;97.72966;1284.84875;17.08722;0.00000;0.10
17;2020;4;1;0;0.00;0.80;86.40000;2160.00000;120.91174;31.04102;0.20
19;2020;4;1;0;0.00;0.80;2.09486;9.80001;0.36994;0.00000;0.02
26;2020;4;1;0;0.00;0.80;1026.91467;5640.26123;166.17601;0.00000;2.49
2;2020;4;2;0;0.11;1.00;537.59998;12787.67090;531.87177;624.40790;1.46
4;2020;4;2;0;0.10;1.00;140.89505;913.40668;38.32928;0.00000;0.55
11;2020;4;2;0;0.10;1.00;386.93179;1378.19275;126.31937;0.00000;1.07
13;2020;4;2;0;0.16;1.00;95.54308;1203.19775;17.38480;0.00000;0.10
17;2020;4;2;0;0.20;1.00;86.40000;2160.00000;113.02358;23.71924;0.18
19;2020;4;2;0;0.20;1.00;1.97260;8.13835;0.37715;0.00000;0.02
26;2020;4;2;0;0.20;1.00;974.23499;4803.99121;170.66145;0.00000;2.36
2;2020;4;3;0;10.20;0.76;528.18842;13440.00098;2451.21948;1699.59277;2.79
4;2020;4;3;0;10.30;0.76;135.39302;1019.17975;130.06924;0.00000;0.52
11;2020;4;3;0;10.30;0.76;362.59091;1560.19080;247.15828;0.00000;1.00
13;2020;4;3;0;9.40;0.76;93.34196;1271.60925;92.13837;0.00000;0.10
17;2020;4;3;0;8.91;0.76;86.40000;2160.00000;381.89267;356.37549;0.74
19;2020;4;3;0;8.90;0.76;1.84670;8.53745;0.94594;0.00000;0.02
26;2020;4;3;0;8.90;0.76;920.28577;5047.00195;515.52203;0.00000;2.23
2;2020;4;4;0;0.19;1.89;537.59998;12797.02637;562.20251;625.44739;1.46
4;2020;4;4;0;0.20;1.89;140.76302;909.58478;42.11308;0.00000;0.55
11;2020;4;4;0;0.20;1.89;378.91251;1288.89905;137.09021;0.00000;1.05
13;2020;4;4;0;0.14;1.89;95.19244;1186.88928;18.38229;0.00000;0.10
17;2020;4;4;0;0.10;1.89;86.40000;2160.00000;110.97801;17.14502;0.17
19;2020;4;4;0;0.10;1.89;1.87835;6.89782;0.40042;0.00000;0.02
26;2020;4;4;0;0.10;1.89;936.54865;4208.24072;178.41400;0.00000;2.27
2;2020;4;5;0;0.11;0.89;528.32562;12151.62598;455.49860;553.73621;1.36
4;2020;4;5;0;0.10;0.89;135.19164;806.84204;37.35196;0.00000;0.52
11;2020;4;5;0;0.10;0.89;354.07083;1050.52637;128.53261;0.00000;0.98
13;2020;4;5;0;0.16;0.89;92.89088;1108.44653;17.32105;0.00000;0.10
17;2020;4;5;0;0.20;0.89;86.40000;2160.00000;100.32523;11.50708;0.16
19;2020;4;5;0;0.20;0.89;1.74140;5.50428;0.39650;0.00000;0.01
26;2020;4;5;0;0.20;0.89;878.03265;3483.35596;177.67462;0.00000;2.12
2;2020;4;6;0;0.30;2.05;518.70880;11528.17969;419.95380;484.46445;1.26
4;2020;4;6;0;0.30;2.05;129.56015;703.03082;35.79659;0.00000;0.50
11;2020;4;6;0;0.30;2.05;329.27875;815.71265;120.00124;0.00000;0.91
13;2020;4;6;0;0.30;2.05;90.66335;1027.79590;17.04383;0.00000;0.10
17;2020;4;6;0;0.30;2.05;86.40000;2058.89966;92.76688;100.76662;0.31
19;2020;4;6;0;0.30;2.05;1.60734;4.15024;0.37795;0.00000;0.01
26;2020;4;6;0;0.30;2.05;821.04297;2768.55225;169.91254;0.00000;1.99
2;2020;4;7;0;0.00;2.10;509.10095;10887.79199;335.51584;413.31024;1.16
4;2020;4;7;0;0.00;2.10;123.37825;596.72388;30.03477;0.00000;0.48
11;2020;4;7;0;0.00;2.10;300.99695;591.29565;108.20607;0.00000;0.83
13;2020;4;7;0;0.00;2.10;88.26440;943.59619;13.33872;0.00000;0.09
17;2020;4;7;0;0.00;2.10;84.94221;1949.74121;73.34663;88.63792;0.29
19;2020;4;7;0;0.00;2.10;1.45404;2.89089;0.34747;0.00000;0.01
26;2020;4;7;0;0.00;2.10;756.76031;2085.59644;153.31813;0.00000;1.83
2;2020;4;8;0;0.00;1.23;498.87640;10299.07031;288.67114;347.89667;1.06
4;2020;4;8;0;0.00;1.23;116.40287;500.66986;27.49339;0.00000;0.45
11;2020;4;8;0;0.00;1.23;268.50964;405.85446;99.54893;0.00000;0.74
13;2020;4;8;0;0.00;1.23;85.62655;865.13428;12.42014;0.00000;0.09
17;2020;4;8;0;0.00;1.23;83.31542;1849.50830;65.69708;77.50093;0.27
19;2020;4;8;0;0.00;1.23;1.27888;1.86338;0.32987;0.00000;0.01
26;2020;4;8;0;0.00;1.23;684.36505;1506.29053;147.06372;0.00000;1.66
2;2020;4;9;0;2.33;0.32;489.12866;10252.57031;698.18866;342.72998;1.04
4;2020;4;9;0;2.30;0.32;109.37206;457.45728;46.93500;0.00000;0.42
11;2020;4;9;0;2.30;0.32;234.93292;324.05417;111.82079;0.00000;0.65
13;2020;4;9;0;2.56;0.32;83.02802;831.91846;33.44511;0.00000;0.09
17;2020;4;9;0;2.70;0.32;81.76906;1849.45166;142.12689;77.49463;0.27
19;2020;4;9;0;2.70;0.32;1.09427;1.43660;0.43867;0.00000;0.01
26;2020;4;9;0;2.70;0.32;609.70740;1226.63928;202.56334;0.00000;1.48
2;2020;4;10;0;3.12;0.77;488.34360;10350.22656;831.31000;353.58075;1.06
4;2020;4;10;0;3.10;0.77;105.92314;430.09833;55.27385;0.00000;0.41
11;2020;4;10;0;3.10;0.77;216.89206;286.10687;131.24258;0.00000;0.60
13;2020;4;10;0;3.29;0.77;81.88211;809.30371;39.95165;0.00000;0.09
17;2020;4;10;0;3.40;0.77;81.76817;1871.29846;163.52722;79.92204;0.27
19;2020;4;10;0;3.40;0.77;0.99776;1.16409;0.48091;0.00000;0.01
26;2020;4;10;0;3.40;0.77;566.83954;1023.19196;224.58463;0.00000;1.37
2;2020;4;11;0;0.39;0.94;489.98978;9869.20312;316.07397;300.13370;0.99
4;2020;4;11;0;0.40;0.94;103.62952;355.13412;30.07710;0.00000;0.40
11;2020;4;11;0;0.40;0.94;207.51190;180.85800;105.09384;0.00000;0.57
13;2020;4;11;0;0.34;0.94;81.08494;741.90613;15.22497;0.00000;0.08
17;2020;4;11;0;0.30;0.94;82.10974;1786.23022;69.30976;70.47002;0.25
19;2020;4;11;0;0.30;0.94;0.92597;0.59957;0.38179;0.00000;0.01
26;2020;4;11;0;0.30;0.94;531.49841;651.76733;171.74370;0.00000;1.29
2;2020;4;12;0;0.00;2.31;481.78180;9324.69336;232.46170;239.63261;0.90
4;2020;4;12;0;0.00;2.31;96.81841;272.71298;25.56182;0.00000;0.38
11;2020;4;12;0;0.00;2.31;176.33328;82.03368;97.84268;0.00000;0.49
13;2020;4;12;0;0.00;2.31;78.62039;665.77704;11.55733;0.00000;0.08
17;2020;4;12;0;0.00;2.31;80.76479;1692.64709;56.56691;60.07190;0.23
19;2020;4;12;0;0.00;2.31;0.73166;0.13860;0.35506;0.00000;0.01
26;2020;4;12;0;0.00;2.31;452.87039;303.02612;156.35156;0.00000;1.10
2;2020;4;13;0;13.60;1.94;472.17282;11659.73828;2817.00000;499.08203;1.22
4;2020;4;13;0;13.60;1.94;88.15490;438.57788;162.66719;0.00000;0.34
11;2020;4;13;0;13.60;1.94;133.18442;298.34082;211.47604;0.00000;0.37
13;2020;4;13;0;13.60;1.94;75.65609;799.13660;130.61516;0.00000;0.08
17;2020;4;13;0;13.60;1.94;79.23661;2160.00000;473.51889;9.04028;0.15
19;2020;4;13;0;13.60;1.94;0.43502;1.15108;0.99670;0.00000;0.00
26;2020;4;13;0;13.60;1.94;345.06674;823.07739;507.53433;0.00000;0.84
2;2020;4;14;0;8.61;0.74;511.15579;13440.00098;1980.39551;36.76953;0.69
4;2020;4;14;0;8.60;0.74;104.35023;523.23804;118.07367;0.00000;0.40
11;2020;4;14;0;8.60;0.74;210.61926;438.72327;207.82010;0.00000;0.58
13;2020;4;14;0;8.66;0.74;80.72186;865.54755;91.82766;0.00000;0.08
17;2020;4;14;0;8.70;0.74;86.40000;2160.00000;345.35147;318.40112;0.67
19;2020;4;14;0;8.70;0.74;0.92228;1.75985;0.89641;0.00000;0.01
26;2020;4;14;0;8.70;0.74;491.98352;1210.52051;540.87933;0.00000;1.19
2;2020;4;15;0;0.10;0.63;537.59998;12684.21094;407.17886;612.91229;1.44
4;2020;4;15;0;0.10;0.63;111.09731;448.51682;38.95041;0.00000;0.43
11;2020;4;15;0;0.10;0.63;241.51797;333.96848;142.35954;0.00000;0.67
13;2020;4;15;0;0.10;0.63;83.04210;799.19873;18.61754;0.00000;0.09
17;2020;4;15;0;0.10;0.63;86.40000;2160.00000;91.97651;3.57471;0.15
19;2020;4;15;0;0.10;0.63;1.07229;1.17381;0.51109;0.00000;0.01
26;2020;4;15;0;0.10;0.63;564.18408;857.99048;224.72717;0.00000;1.37
2;2020;4;16;0;0.62;0.88;526.66754;12055.11133;436.58545;543.01239;1.34
4;2020;4;16;0;0.60;0.88;105.18361;384.63168;40.69299;0.00000;0.41
11;2020;4;16;0;0.60;0.88;219.22473;253.23491;137.21709;0.00000;0.60
13;2020;4;16;0;0.79;0.88;80.72408;743.41650;23.18422;0.00000;0.08
17;2020;4;16;0;0.90;0.88;86.40000;2160.00000;107.09334;23.33618;0.18
19;2020;4;16;0;0.90;0.88;0.92871;0.82955;0.55589;0.00000;0.01
26;2020;4;16;0;0.90;0.88;499.29245;623.74719;249.69269;0.00000;1.21
2;2020;4;17;0;0.69;0.82;517.24249;11484.42578;417.73322;479.60284;1.25
4;2020;4;17;0;0.70;0.82;99.59991;326.74640;39.97048;0.00000;0.39
11;2020;4;17;0;0.70;0.82;198.71350;192.83344;134.83961;0.00000;0.55
13;2020;4;17;0;0.57;0.82;78.67717;685.61157;20.33461;0.00000;0.08
17;2020;4;17;0;0.50;0.82;86.40000;2160.00000;87.44373;1.12622;0.15
19;2020;4;17;0;0.50;0.82;0.82104;0.51812;0.50891;0.00000;0.01
26;2020;4;17;0;0.50;0.82;445.86105;412.05420;233.79146;0.00000;1.08
2;2020;4;18;0;0.00;1.66;508.41418;10813.06445;284.15472;405.00714;1.15
4;2020;4;18;0;0.00;1.66;93.99703;255.67302;30.70617;0.00000;0.36
11;2020;4;18;0;0.00;1.66;180.39255;116.49635;118.99110;0.00000;0.50
13;2020;4;18;0;0.00;1.66;76.44862;617.19965;14.36625;0.00000;0.08
17;2020;4;18;0;0.00;1.66;86.40000;2035.67151;67.41072;98.18571;0.31
19;2020;4;18;0;0.00;1.66;0.69470;0.22614;0.46025;0.00000;0.01
26;2020;4;18;0;0.00;1.66;384.84320;204.64728;209.29945;0.00000;0.93
2;2020;4;19;0;0.51;1.34;497.65829;10288.34473;331.60846;346.70499;1.06
4;2020;4;19;0;0.50;1.34;86.15879;200.15601;32.81849;0.00000;0.33
11;2020;4;19;0;0.50;1.34;150.84262;75.83168;113.98328;0.00000;0.42
13;2020;4;19;0;0.63;1.34;73.64851;561.46423;18.98731;0.00000;0.08
17;2020;4;19;0;0.70;1.34;84.60078;1942.73157;80.25655;87.85905;0.29
19;2020;4;19;0;0.70;1.34;0.51760;0.17467;0.47058;0.00000;0.00
26;2020;4;19;0;0.70;1.34;300.18445;120.53696;218.65489;0.00000;0.73
2;2020;4;20;0;2.54;1.07;488.94785;10224.18945;686.96130;339.57666;1.04
4;2020;4;20;0;2.50;1.07;78.98769;186.11391;52.72975;0.00000;0.31
11;2020;4;20;0;2.50;1.07;129.51912;89.53021;123.17255;0.00000;0.36
13;2020;4;20;0;2.88;1.07;71.21525;542.29059;38.74650;0.00000;0.07
17;2020;4;20;0;3.10;1.07;83.20897;1938.77100;149.66606;87.41899;0.28
19;2020;4;20;0;3.10;1.07;0.47226;0.35521;0.55615;0.00000;0.00
26;2020;4;20;0;3.10;1.07;248.76160;199.88026;277.19455;0.00000;0.60
2;2020;4;21;0;2.93;1.43;487.86334;10231.31152;751.06158;340.36798;1.04
4;2020;4;21;0;2.90;1.43;76.97428;179.41512;57.16404;0.00000;0.30
11;2020;4;21;0;2.90;1.43;137.38353;101.61374;126.05566;0.00000;0.38
13;2020;4;21;0;3.16;1.43;70.34225;526.94202;41.50966;0.00000;0.07
17;2020;4;21;0;3.30;1.43;83.14871;1941.74365;156.95438;87.74929;0.28
19;2020;4;21;0;3.30;1.43;0.60758;0.47326;0.60188;0.00000;0.00
26;2020;4;21;0;3.30;1.43;297.68341;244.44543;281.61978;0.00000;0.72
2;2020;4;22;0;0.72;0.61;487.98392;9814.66699;350.82178;294.07413;0.98
4;2020;4;22;0;0.72;0.61;75.97916;140.36996;34.68869;0.00000;0.29
11;2020;4;22;0;0.72;0.61;143.69858;69.89813;107.73490;0.00000;0.40
13;2020;4;22;0;0.75;0.61;69.62897;479.68509;20.10016;0.00000;0.07
17;2020;4;22;0;0.78;0.61;83.19395;1863.26648;80.89110;79.02962;0.27
19;2020;4;22;0;0.78;0.61;0.67273;0.27562;0.45198;0.00000;0.01
26;2020;4;22;0;0.78;0.61;319.73056;154.50197;218.80307;0.00000;0.77
2;2020;4;23;0;0.40;1.31;480.83502;9353.92773;278.35284;242.88086;0.91
4;2020;4;23;0;0.38;1.31;69.64003;98.75193;30.35189;0.00000;0.27
11;2020;4;23;0;0.38;1.31;125.82671;41.29590;101.42856;0.00000;0.35
13;2020;4;23;0;0.54;1.31;67.34485;428.45322;17.49463;0.00000;0.07
17;2020;4;23;0;0.62;1.31;81.98447;1781.95520;71.76624;69.99502;0.25
19;2020;4;23;0;0.62;1.31;0.55526;0.15446;0.44146;0.00000;0.00
26;2020;4;23;0;0.62;1.31;271.67841;86.74250;207.52097;0.00000;0.66
2;2020;4;24;0;0.00;1.63;472.69775;8849.66016;193.73532;186.85107;0.83
4;2020;4;24;0;0.00;1.63;61.46719;57.52378;25.23958;0.00000;0.24
11;2020;4;24;0;0.00;1.63;104.38525;24.66891;96.25031;0.00000;0.29
13;2020;4;24;0;0.00;1.63;64.69810;370.54510;12.05337;0.00000;0.07
17;2020;4;24;0;0.00;1.63;80.69612;1686.35950;51.03858;59.37328;0.23
19;2020;4;24;0;0.00;1.63;0.45208;0.05667;0.39107;0.00000;0.00
26;2020;4;24;0;0.00;1.63;221.34047;32.29060;184.89526;0.00000;0.54
2;2020;4;25;0;0.00;2.84;463.48972;8359.32129;171.34390;132.36905;0.75
4;2020;4;25;0;0.00;2.84;50.73763;22.81473;23.23422;0.00000;0.20
11;2020;4;25;0;0.00;2.84;86.93803;11.43336;86.04924;0.00000;0.24
13;2020;4;25;0;0.00;2.84;61.44770;311.55310;11.18235;0.00000;0.06
17;2020;4;25;0;0.00;2.84;79.13200;1592.23254;45.15781;48.91472;0.21
19;2020;4;25;0;0.00;2.84;0.31669;0.05955;0.36455;0.00000;0.00
26;2020;4;25;0;0.00;2.84;155.85440;24.82281;170.52071;0.00000;0.38
2;2020;4;26;0;0.00;1.94;454.20547;7928.62646;152.06694;84.51406;0.68
4;2020;4;26;0;0.00;1.94;36.53918;4.09003;21.35750;0.00000;0.14
11;2020;4;26;0;0.00;1.94;66.16907;15.10489;76.25667;0.00000;0.18
13;2020;4;26;0;0.00;1.94;57.77931;258.48569;10.31447;0.00000;0.06
17;2020;4;26;0;0.00;1.94;77.53497;1507.53699;39.86176;39.50411;0.19
19;2020;4;26;0;0.00;1.94;0.32232;0.03048;0.32450;0.00000;0.00
26;2020;4;26;0;0.00;1.94;141.96178;24.51515;155.41943;0.00000;0.34
2;2020;4;27;0;0.00;1.06;445.75623;7554.55322;138.28711;42.95034;0.61
4;2020;4;27;0;0.00;1.06;19.85044;3.43028;20.24403;0.00000;0.08
11;2020;4;27;0;0.00;1.06;73.04449;6.27633;68.09197;0.00000;0.20
13;2020;4;27;0;0.00;1.06;54.07356;211.20999;9.66724;0.00000;0.06
17;2020;4;27;0;0.00;1.06;76.04504;1432.35522;36.04912;31.15057;0.18
19;2020;4;27;0;0.00;1.06;0.25411;0.06415;0.30127;0.00000;0.00
26;2020;4;27;0;0.00;1.06;141.33466;18.61034;142.92964;0.00000;0.34
2;2020;4;28;0;0.00;2.08;438.17410;7194.38086;126.49137;2.93120;0.55
4;2020;4;28;0;0.00;2.08;18.64879;1.24486;18.40234;0.00000;0.07
11;2020;4;28;0;0.00;2.08;53.48030;9.56046;62.32491;0.00000;0.15
13;2020;4;28;0;0.00;2.08;50.33213;164.70596;9.06126;0.00000;0.05
17;2020;4;28;0;0.00;2.08;74.67655;1359.56738;32.71599;23.06304;0.16
19;2020;4;28;0;0.00;2.08;0.30006;0.00000;0.27031;0.00000;0.00
26;2020;4;28;0;0.00;2.08;128.16356;9.00703;131.88574;0.00000;0.31
2;2020;4;29;0;0.00;3.43;430.64130;6803.41406;113.54414;0.00000;0.54
4;2020;4;29;0;0.00;3.43;13.01325;2.38658;16.38717;0.00000;0.05
11;2020;4;29;0;0.00;3.43;51.52835;0.00000;52.61975;0.00000;0.14
13;2020;4;29;0;0.00;3.43;46.07926;119.04930;8.32676;0.00000;0.05
17;2020;4;29;0;0.00;3.43;73.30676;1287.60193;28.98276;15.06688;0.15
19;2020;4;29;0;0.00;3.43;0.00000;0.25283;0.25283;0.00000;0.00
26;2020;4;29;0;0.00;3.43;99.05682;10.18105;117.22246;0.00000;0.24
2;2020;4;30;0;1.71;0.83;422.18378;6835.84619;411.86624;0.00000;0.53
4;2020;4;30;0;1.70;0.83;16.39540;23.40997;35.77865;0.00000;0.06
11;2020;4;30;0;1.70;0.83;0.00000;62.75985;62.75985;0.00000;0.00
13;2020;4;30;0;1.83;0.83;41.06383;109.06828;26.53643;0.00000;0.04
17;2020;4;30;0;1.90;0.83;71.90510;1293.04834;84.63997;15.67203;0.15
19;2020;4;30;0;1.90;0.83;0.53850;0.04960;0.27243;0.00000;0.00
26;2020;4;30;0;1.90;0.83;103.46019;70.96177;152.16675;0.00000;0.25
2;2020;5;1;0;3.97;1.49;422.89706;7338.22314;835.81543;18.91367;0.55
4;2020;5;1;0;3.70;1.49;36.87478;52.76982;57.61794;0.00000;0.14
11;2020;5;1;0;3.71;1.49;121.10599;41.19308;71.15739;0.00000;0.33
13;2020;5;1;0;6.07;1.49;39.80706;157.25545;70.82883;0.00000;0.04
17;2020;5;1;0;7.38;1.49;72.01292;1478.91626;255.32114;36.32402;0.18
19;2020;5;1;0;7.40;1.49;0.30206;0.44182;0.53056;0.00000;0.00
26;2020;5;1;0;7.40;1.49;206.11230;258.44702;281.88312;0.00000;0.50
2;2020;5;2;0;0.00;3.65;433.67822;6942.74463;117.31346;0.00000;0.54
4;2020;5;2;0;0.00;3.65;49.20758;8.87541;14.28989;0.00000;0.19
11;2020;5;2;0;0.00;3.65;68.19843;0.00000;46.03103;0.00000;0.19
13;2020;5;2;0;0.00;3.65;45.32827;112.86936;9.21122;0.00000;0.05
17;2020;5;2;0;0.00;3.65;75.52938;1396.70276;34.28360;27.18920;0.17
19;2020;5;2;0;0.00;3.65;0.56022;0.00000;0.23817;0.00000;0.00
26;2020;5;2;0;0.00;3.65;314.19040;0.00000;115.23509;0.00000;0.76
2;2020;5;3;0;0.21;4.00;425.23291;6577.64941;137.51674;0.00000;0.53
4;2020;5;3;0;0.20;4.00;19.51579;0.00000;15.42786;0.00000;0.08
11;2020;5;3;0;0.20;4.00;0.00000;42.73722;42.73722;0.00000;0.00
13;2020;5;3;0;0.33;4.00;40.29409;77.18948;11.56541;0.00000;0.04
17;2020;5;3;0;0.40;4.00;74.01137;1331.99988;41.64120;19.99999;0.16
19;2020;5;3;0;0.40;4.00;0.00000;0.24458;0.24458;0.00000;0.00
26;2020;5;3;0;0.40;4.00;0.00000;120.77625;120.77625;0.00000;0.00
2;2020;5;4;0;0.10;1.04;417.15637;6252.54932;110.27295;0.00000;0.52
4;2020;5;4;0;0.10;1.04;0.00000;13.79403;13.79403;0.00000;0.00
11;2020;5;4;0;0.10;1.04;71.11722;0.00000;32.99416;0.00000;0.20
13;2020;5;4;0;0.10;1.04;35.20977;49.03509;8.59292;0.00000;0.04
17;2020;5;4;0;0.10;1.04;72.77562;1272.50085;29.84358;13.38899;0.14
19;2020;5;4;0;0.10;1.04;0.40177;0.00000;0.18043;0.00000;0.00
26;2020;5;4;0;0.10;1.04;199.35530;0.00000;89.44965;0.00000;0.48
2;2020;5;5;0;0.00;1.97;409.71747;5891.45361;88.89433;0.00000;0.51
4;2020;5;5;0;0.00;1.97;21.47708;0.00000;10.68714;0.00000;0.08
11;2020;5;5;0;0.00;1.97;0.00000;32.75611;32.75611;0.00000;0.00
13;2020;5;5;0;0.00;1.97;29.97186;23.50778;7.39060;0.00000;0.03
17;2020;5;5;0;0.00;1.97;71.60460;1212.00757;24.81719;6.66750;0.13
19;2020;5;5;0;0.00;1.97;0.00000;0.18481;0.18481;0.00000;0.00
26;2020;5;5;0;0.00;1.97;0.00000;92.14075;92.14075;0.00000;0.00
2;2020;5;6;0;0.00;2.15;401.15637;5529.65234;82.49619;0.00000;0.50
4;2020;5;6;0;0.00;2.15;0.00000;10.55118;10.55118;0.00000;0.00
11;2020;5;6;0;0.00;2.15;48.98637;0.00000;26.56976;0.00000;0.14
13;2020;5;6;0;0.00;2.15;23.08712;4.93860;7.00077;0.00000;0.02
17;2020;5;6;0;0.00;2.15;70.37722;1156.18298;22.58578;0.46477;0.12
19;2020;5;6;0;0.00;2.15;0.28133;0.00000;0.14834;0.00000;0.00
26;2020;5;6;0;0.00;2.15;142.11845;0.00000;74.29665;0.00000;0.34
2;2020;5;7;0;0.00;3.01;392.23196;5155.48438;77.03495;0.00000;0.49
4;2020;5;7;0;0.00;3.01;15.15627;0.00000;8.78309;0.00000;0.06
11;2020;5;7;0;0.00;3.01;0.00000;25.34908;25.34908;0.00000;0.00
13;2020;5;7;0;0.00;3.01;9.56192;0.00000;6.61827;0.00000;0.01
17;2020;5;7;0;0.00;3.01;69.20900;1096.93921;20.37063;0.00000;0.12
19;2020;5;7;0;0.00;3.01;0.00000;0.14368;0.14368;0.00000;0.00
26;2020;5;7;0;0.00;3.01;0.00000;71.71793;71.71793;0.00000;0.00
2;2020;5;8;0;2.49;0.93;382.59702;5364.30469;529.81671;0.00000;0.48
4;2020;5;8;0;2.50;0.93;0.00000;40.91476;40.91476;0.00000;0.00
11;2020;5;8;0;2.50;0.93;77.90383;0.00000;38.36943;0.00000;0.21
13;2020;5;8;0;2.44;0.93;0.00000;36.27651;36.27651;0.00000;0.00
17;2020;5;8;0;2.40;0.93;67.92872;1132.10693;92.68037;0.00000;0.11
19;2020;5;8;0;2.40;0.93;0.42568;0.00000;0.21446;0.00000;0.00
26;2020;5;8;0;2.40;0.93;206.88928;13.22723;116.68594;0.00000;0.50
2;2020;5;9;0;0.10;0.84;388.02780;5054.01465;90.89600;0.00000;0.49
4;2020;5;9;0;0.10;0.84;44.95776;3.78052;9.34806;0.00000;0.17
11;2020;5;9;0;0.10;0.84;0.00000;24.75740;24.75740;0.00000;0.00
13;2020;5;9;0;0.10;0.84;26.93105;15.68156;7.24935;0.00000;0.03
17;2020;5;9;0;0.10;0.84;68.69392;1084.04211;22.95846;0.00000;0.11
19;2020;5;9;0;0.10;0.84;0.00000;0.14049;0.14049;0.00000;0.00
26;2020;5;9;0;0.10;0.84;76.83528;0.00000;67.45805;0.00000;0.19
2;2020;5;10;0;0.10;1.50;379.90677;4735.98340;87.15023;0.00000;0.48
4;2020;5;10;0;0.10;1.50;12.05814;0.00000;9.56188;0.00000;0.05
11;2020;5;10;0;0.10;1.50;40.35610;0.00000;21.38999;0.00000;0.11
13;2020;5;10;0;0.10;1.50;19.99661;1.46689;7.11230;0.00000;0.02
17;2020;5;10;0;0.10;1.50;67.64413;1033.71570;21.81801;0.00000;0.11
19;2020;5;10;0;0.10;1.50;0.23109;0.00000;0.11968;0.00000;0.00
26;2020;5;10;0;0.10;1.50;0.00000;66.46206;66.46206;0.00000;0.00
2;2020;5;11;0;0.00;1.39;371.24213;4407.76270;68.85210;0.00000;0.47
4;2020;5;11;0;0.00;1.39;0.00000;8.24596;8.24596;0.00000;0.00
11;2020;5;11;0;0.00;1.39;0.00000;20.99345;20.99345;0.00000;0.00
13;2020;5;11;0;0.00;1.39;6.75685;0.00000;5.88998;0.00000;0.01
17;2020;5;11;0;0.00;1.39;66.51223;980.20013;17.62452;0.00000;0.11
19;2020;5;11;0;0.00;1.39;0.00000;0.11749;0.11749;0.00000;0.00
26;2020;5;11;0;0.00;1.39;106.51158;0.00000;54.06104;0.00000;0.26
2;2020;5;12;0;0.19;1.70;361.89682;4115.76904;94.89078;0.00000;0.45
4;2020;5;12;0;0.20;1.70;16.03606;0.00000;9.53250;0.00000;0.06
11;2020;5;12;0;0.20;1.70;34.26480;0.00000;18.89132;0.00000;0.09
13;2020;5;12;0;0.14;1.70;0.00000;7.35381;7.35381;0.00000;0.00
17;2020;5;12;0;0.10;1.70;65.26891;929.37634;19.45211;0.00000;0.11
19;2020;5;12;0;0.10;1.70;0.18826;0.00000;0.10227;0.00000;0.00
26;2020;5;12;0;0.10;1.70;0.00000;56.70508;56.70508;0.00000;0.00
2;2020;5;13;0;0.00;2.68;353.19781;3777.89941;62.59249;0.00000;0.44
4;2020;5;13;0;0.00;2.68;0.00000;7.13171;7.13171;0.00000;0.00
11;2020;5;13;0;0.00;2.68;0.00000;18.09568;18.09568;0.00000;0.00
13;2020;5;13;0;0.00;2.68;10.29199;0.00000;4.98333;0.00000;0.01
17;2020;5;13;0;0.00;2.68;64.04690;871.96558;15.20673;0.00000;0.11
19;2020;5;13;0;0.00;2.68;0.00000;0.09655;0.09655;0.00000;0.00
26;2020;5;13;0;0.00;2.68;76.00349;0.00000;44.76925;0.00000;0.18
2;2020;5;14;0;0.00;3.62;342.61987;3433.97705;60.65380;0.00000;0.43
4;2020;5;14;0;0.00;3.62;8.77369;0.00000;6.01477;0.00000;0.03
11;2020;5;14;0;0.00;3.62;18.62914;0.00000;14.61697;0.00000;0.05
13;2020;5;14;0;0.00;3.62;0.00000;4.79575;4.79575;0.00000;0.00
17;2020;5;14;0;0.00;3.62;62.61349;811.75049;13.72083;0.00000;0.10
19;2020;5;14;0;0.00;3.62;0.10361;0.00000;0.07626;0.00000;0.00
26;2020;5;14;0;0.00;3.62;0.00000;41.74135;41.74135;0.00000;0.00
2;2020;5;15;0;2.86;0.93;331.20551;3760.74756;594.49268;0.00000;0.42
4;2020;5;15;0;2.80;0.93;0.00000;41.64042;41.64042;0.00000;0.00
11;2020;5;15;0;2.80;0.93;0.00000;34.66192;34.66192;0.00000;0.00
13;2020;5;15;0;3.31;0.93;13.13128;37.27185;42.59374;0.00000;0.01
17;2020;5;15;0;3.59;0.93;61.04305;890.21521;124.06311;0.00000;0.10
19;2020;5;15;0;3.60;0.93;0.00000;0.22994;0.22994;0.00000;0.00
26;2020;5;15;0;3.60;0.93;170.72452;34.97202;120.68396;0.00000;0.41
2;2020;5;16;0;21.84;1.81;342.06689;8255.69531;4366.14209;120.85498;0.58
4;2020;5;16;0;21.90;1.81;45.23920;330.37012;255.49052;0.00000;0.18
11;2020;5;16;0;21.90;1.81;98.09376;272.90219;166.18100;0.00000;0.27
