ETATS BILAN VERTICAL;BV3C2( 4.3.1.0000 )
DATE_HEURE;2020-01-01 00:00

UHRH;THETA 1;THETA 2;THETA 3;MH WETVOL
450;0.383669346571;0.384999990463;0.384999990463;-999.000000000000
451;0.383697271347;0.384999990463;0.384999990463;-999.000000000000
452;0.382987201214;0.384999990463;0.384999990463;-999.000000000000
453;0.383597671986;0.384999990463;0.384999990463;4200.000000000000
454;0.383604735136;0.384999990463;0.384999990463;-999.000000000000
455;0.383750766516;0.384999990463;0.384999990463;-999.000000000000
456;0.383739411831;0.384999990463;0.384999990463;-999.000000000000
457;0.383345246315;0.384999990463;0.384999990463;-999.000000000000
458;0.383564084768;0.384999990463;0.384999990463;-999.000000000000
459;0.383484363556;0.384999990463;0.384999990463;-999.000000000000
460;0.383105933666;0.384999990463;0.384999990463;-999.000000000000
461;0.383107811213;0.384999990463;0.384999990463;-999.000000000000
462;0.383748829365;0.384999990463;0.384999990463;-999.000000000000
463;0.383294582367;0.384999990463;0.384999990463;-999.000000000000
464;0.382131993771;0.384999990463;0.384999990463;-999.000000000000
465;0.384065300226;0.384999990463;0.384999990463;-999.000000000000
466;0.383506953716;0.384999990463;0.384999990463;-999.000000000000
467;0.383473813534;0.384999990463;0.384999990463;-999.000000000000
468;0.383796155453;0.384999990463;0.384999990463;-999.000000000000
469;0.243238657713;0.253909587860;0.366394937038;-999.000000000000
470;0.265601694584;0.291969418526;0.407473176718;-999.000000000000
471;0.288265526295;0.331015765667;0.412000000477;-999.000000000000
472;0.300979644060;0.354421734810;0.412000000477;-999.000000000000
473;0.262385100126;0.283429801464;0.401786595583;-999.000000000000
474;0.383527219296;0.384999990463;0.384999990463;1342.777587890625
475;0.246522039175;0.259777635336;0.377653807402;-999.000000000000
476;0.245630875230;0.258197516203;0.375055104494;-999.000000000000
477;0.260392397642;0.283286124468;0.401866942644;-999.000000000000
478;0.245039463043;0.257155001163;0.373194754124;-999.000000000000
479;0.247160077095;0.260847985744;0.379295110703;-999.000000000000
480;0.270349442959;0.296448558569;0.409812688828;2997.277099609375
481;0.242508217692;0.252541661263;0.362833321095;-999.000000000000
482;0.276092559099;0.309912651777;0.412000000477;-999.000000000000
483;0.263511568308;0.288404285908;0.405301451683;56.889240264893
484;0.269619256258;0.298695743084;0.411163032055;-999.000000000000
485;0.343043059111;0.362500578165;0.412000000477;-999.000000000000
486;0.374617457390;0.401802778244;0.412000000477;5928.596191406250
487;0.358255505562;0.377826839685;0.412000000477;-999.000000000000
488;0.294882684946;0.342901706696;0.412000000477;-999.000000000000
489;0.327979922295;0.406799703836;0.412000000477;56.716117858887
490;0.251885592937;0.268916636705;0.389411717653;32.751033782959
491;0.246996670961;0.260543107986;0.378836333752;-999.000000000000
492;0.247312098742;0.260916769505;0.379377305508;-999.000000000000
493;0.299817830324;0.352166682482;0.412000000477;-999.000000000000
494;0.241577357054;0.250598520041;0.356357365847;-999.000000000000
495;0.314632564783;0.362896025181;0.412000000477;-999.000000000000
