ETATS BILAN VERTICAL;BV3C2( 4.3.1.0000 )
DATE_HEURE;2020-07-01 00:00

UHRH;THETA 1;THETA 2;THETA 3;MH WETVOL
453;0.320816576481;0.325781583786;0.342649161816;1.650751829147
454;0.321608394384;0.326638400555;0.343383938074;-999.000000000000
455;0.324392259121;0.329901993275;0.348851948977;-999.000000000000
456;0.322350621223;0.327555626631;0.345272243023;-999.000000000000
457;0.322046846151;0.327082425356;0.342523485422;-999.000000000000
458;0.330045372248;0.336254447699;0.357208549976;-999.000000000000
459;0.321507066488;0.326495558023;0.342209368944;-999.000000000000
460;0.323443681002;0.328695505857;0.344931393862;-999.000000000000
461;0.321849405766;0.326833248138;0.342197060585;-999.000000000000
462;0.327189236879;0.333057761192;0.353178918362;-999.000000000000
463;0.322893887758;0.328059762716;0.344004690647;-999.000000000000
464;0.321324974298;0.326225161552;0.341302305460;-999.000000000000
465;0.359264314175;0.366772741079;0.379833698273;-999.000000000000
466;0.322600096464;0.327733516693;0.343483924866;-999.000000000000
467;0.321943104267;0.326951384544;0.342386782169;-999.000000000000
468;0.334032267332;0.340938270092;0.363623142242;-999.000000000000
469;0.205604404211;0.218461379409;0.271920412779;-999.000000000000
470;0.214480876923;0.229063972831;0.296862423420;-999.000000000000
471;0.217249095440;0.232525333762;0.306001693010;-999.000000000000
472;0.218918755651;0.234600409865;0.311695605516;-999.000000000000
473;0.214805752039;0.229615196586;0.298581957817;-999.000000000000
474;0.321097970009;0.326296776533;0.343288928270;0.000000000000
475;0.209813326597;0.223577246070;0.283652931452;-999.000000000000
476;0.207937836647;0.221250459552;0.278140753508;-999.000000000000
477;0.213221415877;0.227584049106;0.293243527412;-999.000000000000
478;0.208027362823;0.221402347088;0.278559535742;-999.000000000000
479;0.208519265056;0.221851065755;0.279803633690;-999.000000000000
480;0.215992331505;0.230636686087;0.300841420889;0.000000000000
481;0.203750953078;0.216103762388;0.266667753458;-999.000000000000
482;0.214571386576;0.229070276022;0.296901851892;-999.000000000000
483;0.213471725583;0.227273032069;0.292078286409;0.000000000000
484;0.215038284659;0.229770526290;0.298798501492;-999.000000000000
485;0.223147481680;0.239416331053;0.325796246529;-999.000000000000
486;0.234875202179;0.254288643599;0.369993984699;564.791076660156
487;0.285937964916;0.329813301563;0.412000000477;-999.000000000000
488;0.216518312693;0.231303453445;0.302573561668;-999.000000000000
489;0.232080370188;0.250890791416;0.362399727106;7.461824417114
490;0.208493024111;0.221360892057;0.278012424707;0.000000000000
491;0.208148688078;0.221231922507;0.277836084366;-999.000000000000
492;0.209837272763;0.222288966179;0.278371274471;-999.000000000000
493;0.218297705054;0.233785748482;0.309390455484;-999.000000000000
494;0.201406463981;0.212950736284;0.262589663267;-999.000000000000
495;0.219589173794;0.235168293118;0.313198566437;-999.000000000000
