ETATS ACHEMINEMENT RIVIERE;ONDE CINEMATIQUE MODIFIEE( 4.3.1.0000 )
DATE_HEURE;2020-01-01 00:00

TRONCON;DEBIT AMONT;DEBIT AVAL;APPORTLAT;HAUTEUR
104;0.118310369551;0.120448648930;0.002169502201;0.094765223562717437744
105;0.000000000000;0.002166088205;0.002181111835;0.025421269237995147705
106;0.112377747893;0.116144284606;0.003890895983;0.096965923905372619629
107;0.000000000000;0.007317720447;0.008306993172;0.042440749704837799072
108;0.103983938694;0.105060026050;0.002032522578;0.094458721578121185303
109;0.000000000000;0.000219108901;0.000476626155;0.020395111292600631714
110;0.094712637365;0.103764832020;0.009074200876;0.093889668583869934082
111;0.006060766988;0.006897305604;0.000888426439;0.045620325952768325806
112;0.000000000000;0.002779756906;0.003094358137;0.028006710112094879150
113;0.001000468270;0.003281009849;0.002489425242;0.031216565519571304321
114;0.000000000000;0.000163139484;0.000163139484;0.008514265529811382294
115;0.000000000000;0.000837328786;0.000837328786;0.052850127220153808594
116;0.087734766304;0.087815329432;0.000085127103;0.090374059975147247314
117;0.000000000000;0.001479593338;0.001480192528;0.018788889050483703613
118;0.084044486284;0.086255170405;0.002366276458;0.091707319021224975586
119;0.075619809330;0.077997438610;0.002472255845;0.089260920882225036621
120;0.046224825084;0.071446053684;0.026707045734;0.087567731738090515137
121;0.015972211957;0.035830095410;0.020291766152;0.079259090125560760498
122;0.000000000000;0.011965885758;0.011969754472;0.057423554360866546631
123;0.000747378916;0.004006325267;0.003263907740;0.035143930464982986450
124;0.000000000000;0.000635473640;0.000635467120;0.013551459647715091705
125;0.000000000000;0.000111905269;0.000111905269;0.009784671477973461151
126;0.000000000000;0.010394728743;0.010394779965;0.038662299513816833496
127;0.000000000000;0.004173756111;0.004173756111;0.047819465398788452148
128;0.004780532327;0.006047050469;0.001395087922;0.046991150826215744019
129;0.000000000000;0.000174790810;0.000122866666;0.015195336192846298218
130;0.000000000000;0.004605741706;0.004626194015;0.043684594333171844482
131;0.000000000000;0.004253745079;0.004253748804;0.029044492170214653015
132;0.031281903386;0.037723291665;0.009995561093;0.082505956292152404785
133;0.000000000000;0.003942741081;0.005631949753;0.040330424904823303223
134;0.005174206104;0.027339160442;0.023241439834;0.073187738656997680664
135;0.000000000000;0.004915970843;0.004921342246;0.034546818584203720093
136;0.000000000000;0.000258235203;0.000258185726;0.014135110192000865936
137;0.000000000000;0.001784486696;0.001784486347;0.022845063358545303345
138;0.028692571446;0.035619981587;0.008186129853;0.086325310170650482178
139;0.000000000000;0.002071332419;0.002071332186;0.026133906096220016479
140;0.018197605386;0.026621239260;0.016733357683;0.093281842768192291260
141;0.000000000000;0.005882066209;0.005882066209;0.058468114584684371948
142;0.012118143961;0.012315539643;0.000229887606;0.068940535187721252441
143;0.007032440044;0.007134439889;0.000107430104;0.053994596004486083984
144;0.002800730290;0.003129280172;0.000361602288;0.036617241799831390381
145;0.000000000000;0.001537002390;0.001569995889;0.023478906601667404175
146;0.000000000000;0.001263727900;0.001341021038;0.038556795567274093628
147;0.000000000000;0.003903159639;0.004854496568;0.073137313127517700195
148;0.000000000000;0.004983704537;0.004983704537;0.072102352976799011230
149;0.000000000000;0.201690733433;0.234746992588;0.243442386388778686523
150;0.258844226599;0.456236630678;0.200177401304;0.193337157368659973145
151;0.191142022610;0.258844226599;0.164577037096;0.117190279066562652588
152;0.125639855862;0.166294872761;0.084002994001;0.130943372845649719238
153;0.166549459100;0.125639855862;0.007632402238;0.075825832784175872803
154;0.165295138955;0.166549459100;0.001259114943;0.150183454155921936035
155;0.010874262080;0.020119534805;0.010389408097;0.093208849430084228516
156;0.003242377657;0.010874262080;0.020270515233;0.027345921844244003296
157;0.000000000000;0.003242377657;0.003750878852;0.050176687538623809814
158;0.138084650040;0.145175606012;0.007307051215;0.146275147795677185059
159;0.012284597382;0.138084650040;0.985465526581;0.089312635362148284912
160;0.000000000000;0.005640284158;0.005783589557;0.045317847281694412231
161;0.000000000000;0.004191841464;0.004202671815;0.040924876928329467773
162;0.000000000000;0.002452471526;0.003562503960;0.054557230323553085327
163;0.000000000000;0.024847146124;0.038060966879;0.100831218063831329346
164;0.000000000000;0.053322583437;0.053395517170;0.092126630246639251709
165;0.000000000000;0.067557357252;0.076707325876;0.115297295153141021729
166;0.000000000000;0.045059546828;0.045114405453;0.096737578511238098145
167;0.000000000000;0.026804147288;0.028333693743;0.088070832192897796631
168;0.050971724093;0.073819003999;0.024707106873;0.102513574063777923584
169;0.000000000000;0.026771856472;0.026865324005;0.075160399079322814941
170;0.000000000000;0.024199865758;0.024905893952;0.094780988991260528564
171;0.000000000000;0.012671183795;0.012678237632;0.077472001314163208008
172;0.000000000000;0.004487004597;0.004487004597;0.035160928964614868164
173;0.000000000000;0.351989746094;0.351989716291;0.328233271837234497070
174;1.524901270866;1.544190645218;0.019289094955;0.500732481479644775391
175;1.407036066055;1.428936600685;0.021900702268;0.637635588645935058594
176;0.000000000000;1.332920670509;1.332920670509;0.628369092941284179688
177;0.000000000000;0.074115395546;0.074115395546;0.094405658543109893799
178;0.000000000000;0.095964640379;0.095964640379;0.280213415622711181641
179;0.000000000000;0.070324994624;0.070324994624;0.280089080333709716797
180;0.000000000000;0.143768161535;0.143768176436;0.366170674562454223633
181;0.000000000000;0.076140180230;0.076140180230;0.292257785797119140625
182;0.000000000000;0.733976006508;0.733976006508;0.479417622089385986328
183;0.000000000000;0.330496042967;0.330496042967;0.506830334663391113281
184;0.000000000000;0.075335077941;0.075335085392;0.241807103157043457031
185;0.000000000000;0.194773733616;0.194773733616;0.328924238681793212891
186;0.000000000000;0.026862524450;0.026862524450;0.108557395637035369873
187;0.000000000000;0.035921514034;0.035921517760;0.173797652125358581543
188;0.000000000000;0.002385070547;0.002385070547;0.033332113176584243774
189;0.000000000000;0.889773845673;0.889773786068;0.493463009595870971680
190;0.000000000000;0.000360536680;0.000360540173;0.016224065795540809631
191;0.000000000000;0.065618865192;0.065618865192;0.111907802522182464600
192;0.000000000000;0.003257496981;0.003257497447;0.056854829192161560059
193;0.000000000000;0.015819625929;0.015819625929;0.093952260911464691162
194;0.000000000000;0.010410188697;0.010410188697;0.082787081599235534668
195;0.000000000000;0.005063459743;0.005063459743;0.038592606782913208008
196;0.000000000000;0.001317752874;0.001317752874;0.061506178230047225952
